@relation kd100-weka.filters.unsupervised.attribute.NumericCleaner-min1.0-min-defaultNaN-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-Rfirst-last-decimals-1

@attribute Geschlecht {w,m}
@attribute Alter {>60,18-30,31-40,41-50,51-60}
@attribute Kinder {nein,ja}
@attribute Familienstand {ledig,Partnerschaft}
@attribute Berufstaetig {nein,ja}
@attribute Einkaufstag {Montag,Donnerstag,Dienstag,Freitag,Samstag,Mittwoch}
@attribute Einkaufsuhrzeit {'<10 Uhr','12-14 Uhr','>17 Uhr','10-12 Uhr','14-17 Uhr'}
@attribute Wohnort {'< 10 km','> 25 km','10 - 25 km'}
@attribute Haushaltsnettoeinkommen {<1000,1000-<2000,3200-<4500,2000-<3200,>4500}
@attribute Einkaufssumme numeric
@attribute Fertiggerichte numeric
@attribute Tiefkuehlware numeric
@attribute Milchprodukte numeric
@attribute Backwaren numeric
@attribute Obst/Gemuese numeric
@attribute Spirituosen numeric
@attribute Tiernahrung numeric
@attribute Bier numeric
@attribute Frischfleisch numeric
@attribute Drogerieartikel numeric
@attribute Konserven numeric
@attribute Kaffee/Tee numeric
@attribute Suessigkeiten numeric
@attribute Wurstwaren numeric
@attribute Schreibwaren numeric

@data
w,>60,ja,ledig,nein,Donnerstag,'10-12 Uhr','10 - 25 km',<1000,181,?,30,?,22,6,1,2,?,?,?,?,29,?,91,?
w,41-50,nein,Partnerschaft,nein,Freitag,'12-14 Uhr','10 - 25 km',>4500,41,?,?,?,9,?,?,?,?,?,?,?,32,?,?,?
w,>60,nein,Partnerschaft,nein,Donnerstag,'<10 Uhr','< 10 km',3200-<4500,92,?,?,?,31,?,1,7,?,36,?,?,17,?,?,?
w,51-60,nein,ledig,ja,Donnerstag,'12-14 Uhr','> 25 km',1000-<2000,171,?,30,?,18,?,3,15,?,?,?,?,57,?,48,?
w,18-30,nein,ledig,ja,Donnerstag,'>17 Uhr','> 25 km',2000-<3200,65,12,32,?,?,?,?,?,?,?,?,?,21,?,?,?
w,41-50,nein,ledig,ja,Samstag,'12-14 Uhr','10 - 25 km',1000-<2000,72,?,?,?,?,54,?,?,?,?,?,?,?,?,18,?
w,18-30,ja,ledig,ja,Freitag,'10-12 Uhr','< 10 km',1000-<2000,203,?,?,?,?,?,?,77,?,?,?,?,?,?,126,?
w,41-50,nein,ledig,ja,Freitag,'<10 Uhr','10 - 25 km',<1000,370,36,?,?,?,?,?,?,315,?,?,6,13,?,?,?
w,41-50,nein,ledig,ja,Freitag,'12-14 Uhr','< 10 km',>4500,55,?,?,?,?,1,?,?,?,?,?,?,54,?,?,?
m,18-30,nein,ledig,nein,Montag,'12-14 Uhr','< 10 km',1000-<2000,60,10,?,?,?,?,21,?,16,12,?,?,?,?,?,1
w,18-30,nein,ledig,nein,Montag,'12-14 Uhr','< 10 km',<1000,28,?,?,28,?,?,?,?,?,?,?,?,?,?,?,?
w,>60,nein,Partnerschaft,nein,Samstag,'<10 Uhr','10 - 25 km',1000-<2000,104,?,24,?,30,?,2,10,?,?,?,?,38,?,?,?
w,41-50,nein,ledig,ja,Montag,'12-14 Uhr','10 - 25 km',<1000,170,?,7,?,?,?,24,?,?,76,?,?,?,?,63,?
w,51-60,nein,Partnerschaft,ja,Dienstag,'>17 Uhr','< 10 km',2000-<3200,50,?,28,?,7,?,6,3,?,?,?,?,6,?,?,?
w,18-30,nein,ledig,ja,Samstag,'14-17 Uhr','10 - 25 km',2000-<3200,47,?,?,4,?,?,8,?,?,?,?,?,?,35,?,?
w,>60,nein,Partnerschaft,nein,Samstag,'14-17 Uhr','< 10 km',2000-<3200,91,?,?,?,36,?,4,10,?,?,?,?,41,?,?,?
m,18-30,nein,ledig,nein,Donnerstag,'12-14 Uhr','10 - 25 km',1000-<2000,455,2,42,?,?,50,21,?,216,108,?,16,?,?,?,?
w,>60,nein,ledig,ja,Samstag,'<10 Uhr','10 - 25 km',2000-<3200,261,?,?,?,22,?,?,24,120,?,?,24,23,?,?,48
m,41-50,nein,Partnerschaft,nein,Donnerstag,'14-17 Uhr','< 10 km',1000-<2000,87,9,?,?,21,?,?,?,?,?,?,?,44,?,?,13
w,>60,nein,ledig,nein,Montag,'10-12 Uhr','10 - 25 km',1000-<2000,91,?,?,10,19,?,?,16,?,24,?,15,7,?,?,?
w,>60,ja,ledig,nein,Samstag,'10-12 Uhr','< 10 km',2000-<3200,139,?,?,?,17,81,9,27,?,?,?,?,5,?,?,?
m,41-50,nein,ledig,nein,Donnerstag,'12-14 Uhr','10 - 25 km',1000-<2000,340,7,?,?,?,?,50,?,?,?,6,?,?,48,216,13
w,18-30,ja,ledig,nein,Donnerstag,'<10 Uhr','< 10 km',2000-<3200,90,?,36,?,?,?,?,54,?,?,?,?,?,?,?,?
w,41-50,nein,ledig,nein,Montag,'12-14 Uhr','10 - 25 km',<1000,168,?,?,?,?,?,?,?,?,168,?,?,?,?,?,?
w,>60,nein,Partnerschaft,nein,Donnerstag,'>17 Uhr','< 10 km',3200-<4500,376,?,?,?,24,?,3,21,?,261,?,10,12,?,45,?
m,18-30,nein,ledig,nein,Donnerstag,'12-14 Uhr','10 - 25 km',1000-<2000,142,9,?,?,?,32,3,?,12,5,80,?,?,?,?,1
w,>60,nein,ledig,nein,Freitag,'10-12 Uhr','10 - 25 km',3200-<4500,50,?,3,?,10,?,3,1,?,?,?,?,33,?,?,?
w,31-40,nein,ledig,nein,Donnerstag,'14-17 Uhr','< 10 km',3200-<4500,51,?,?,?,?,?,?,?,?,?,27,?,?,24,?,?
m,41-50,nein,ledig,nein,Freitag,'>17 Uhr','10 - 25 km',3200-<4500,155,16,?,?,?,?,?,?,?,126,?,?,?,?,?,13
w,>60,nein,Partnerschaft,nein,Freitag,'<10 Uhr','< 10 km',1000-<2000,104,3,?,?,19,?,11,60,?,?,?,?,11,?,?,?
w,>60,nein,ledig,nein,Montag,'<10 Uhr','10 - 25 km',<1000,326,?,?,?,24,?,7,27,?,224,5,1,14,?,24,?
w,>60,nein,ledig,nein,Donnerstag,'<10 Uhr','< 10 km',<1000,66,8,?,?,12,?,7,5,?,?,?,?,34,?,?,?
w,41-50,nein,ledig,nein,Mittwoch,'12-14 Uhr','10 - 25 km',1000-<2000,3,?,3,?,?,?,?,?,?,?,?,?,?,?,?,?
w,>60,nein,ledig,nein,Samstag,'10-12 Uhr','< 10 km',3200-<4500,290,?,105,?,75,?,67,19,?,?,?,?,24,?,?,?
m,>60,nein,ledig,nein,Mittwoch,'<10 Uhr','< 10 km',3200-<4500,6,1,?,?,1,?,?,?,?,?,?,?,3,?,?,1
m,51-60,nein,ledig,nein,Donnerstag,'12-14 Uhr','10 - 25 km',<1000,109,5,?,?,?,?,?,96,?,?,?,?,?,?,?,8
w,>60,nein,ledig,nein,Samstag,'<10 Uhr','< 10 km',1000-<2000,333,16,?,?,25,?,5,19,?,138,?,?,2,?,?,128
w,>60,nein,Partnerschaft,ja,Montag,'<10 Uhr','< 10 km',<1000,54,?,?,?,13,?,6,?,?,?,?,?,19,?,?,16
m,18-30,nein,ledig,nein,Mittwoch,'<10 Uhr','10 - 25 km',1000-<2000,460,9,?,?,15,?,14,?,328,16,?,?,?,?,75,3
w,>60,nein,ledig,nein,Montag,'<10 Uhr','< 10 km',>4500,83,?,?,?,18,?,13,5,?,40,?,?,7,?,?,?
w,51-60,nein,ledig,nein,Mittwoch,'12-14 Uhr','> 25 km',3200-<4500,74,?,?,?,10,?,11,27,?,?,?,9,6,11,?,?
m,>60,ja,Partnerschaft,nein,Montag,'<10 Uhr','10 - 25 km',1000-<2000,56,5,?,?,7,?,?,?,?,?,?,12,24,?,?,8
w,18-30,nein,Partnerschaft,ja,Montag,'<10 Uhr','10 - 25 km',2000-<3200,199,?,?,?,?,?,?,?,?,42,?,20,11,?,126,?
w,18-30,nein,Partnerschaft,ja,Samstag,'10-12 Uhr','< 10 km',1000-<2000,247,?,18,?,?,?,45,?,48,?,?,?,136,?,?,?
w,>60,nein,Partnerschaft,ja,Donnerstag,'>17 Uhr','10 - 25 km',1000-<2000,207,?,?,?,16,?,9,16,?,72,?,?,94,?,?,?
m,41-50,nein,ledig,nein,Montag,'12-14 Uhr','< 10 km',>4500,24,7,?,?,?,?,?,?,?,?,?,4,?,?,?,13
w,>60,nein,Partnerschaft,nein,Donnerstag,'<10 Uhr','< 10 km',1000-<2000,100,?,?,?,14,2,8,16,?,?,?,?,25,?,35,?
w,>60,nein,Partnerschaft,nein,Montag,'>17 Uhr','< 10 km',<1000,39,?,?,?,10,?,4,18,?,?,?,?,7,?,?,?
m,18-30,nein,Partnerschaft,nein,Samstag,'12-14 Uhr','> 25 km',1000-<2000,91,7,?,?,?,?,4,?,5,15,?,?,?,?,60,?
w,>60,ja,ledig,nein,Samstag,'<10 Uhr','< 10 km',>4500,160,?,64,?,18,?,19,44,?,?,8,?,7,?,?,?
w,>60,nein,Partnerschaft,nein,Donnerstag,'10-12 Uhr','10 - 25 km',3200-<4500,60,?,7,?,20,?,3,24,?,?,4,?,2,?,?,?
w,>60,ja,ledig,nein,Freitag,'14-17 Uhr','> 25 km',>4500,145,?,?,?,16,?,8,14,?,?,?,?,19,88,?,?
m,18-30,nein,ledig,ja,Donnerstag,'<10 Uhr','> 25 km',1000-<2000,229,14,?,?,?,?,102,100,9,4,?,?,?,?,?,?
m,41-50,nein,ledig,ja,Donnerstag,'12-14 Uhr','10 - 25 km',<1000,16,3,?,?,?,?,?,?,?,?,?,?,?,?,?,13
m,18-30,ja,ledig,ja,Montag,'14-17 Uhr','< 10 km',1000-<2000,123,7,?,?,?,?,13,?,8,4,?,?,?,?,80,11
m,18-30,nein,Partnerschaft,ja,Mittwoch,'14-17 Uhr','< 10 km',>4500,129,9,?,?,?,?,19,?,18,11,?,25,?,?,45,2
m,31-40,nein,Partnerschaft,nein,Montag,'12-14 Uhr','< 10 km',>4500,123,4,?,2,8,?,?,?,?,?,?,?,?,?,104,5
m,41-50,ja,ledig,nein,Montag,'14-17 Uhr','10 - 25 km',<1000,56,10,?,6,?,?,?,?,?,?,32,?,?,?,?,8
w,41-50,nein,ledig,ja,Donnerstag,'>17 Uhr','10 - 25 km',2000-<3200,341,?,?,?,?,?,91,?,?,48,4,?,?,?,198,?
m,41-50,nein,ledig,nein,Donnerstag,'12-14 Uhr','10 - 25 km',3200-<4500,30,9,?,?,18,?,?,?,?,?,?,3,?,?,?,?
w,51-60,ja,ledig,nein,Montag,'<10 Uhr','10 - 25 km',1000-<2000,250,?,?,?,26,?,11,17,?,?,?,?,7,?,189,?
m,31-40,ja,Partnerschaft,nein,Mittwoch,'>17 Uhr','10 - 25 km',1000-<2000,209,12,?,?,?,96,40,?,?,?,36,?,?,12,?,13
w,31-40,nein,ledig,nein,Donnerstag,'12-14 Uhr','10 - 25 km',1000-<2000,88,?,?,?,?,?,28,?,?,?,42,?,?,?,?,18
w,51-60,nein,ledig,nein,Donnerstag,'12-14 Uhr','10 - 25 km',2000-<3200,51,?,?,8,14,?,2,8,?,?,?,?,19,?,?,?
m,>60,nein,ledig,nein,Donnerstag,'<10 Uhr','< 10 km',3200-<4500,79,14,21,6,13,?,?,?,?,?,9,?,13,?,?,3
w,>60,nein,ledig,nein,Mittwoch,'<10 Uhr','< 10 km',1000-<2000,128,?,?,?,14,?,6,21,?,48,?,?,3,?,?,36
m,>60,nein,Partnerschaft,nein,Samstag,'14-17 Uhr','< 10 km',1000-<2000,174,6,?,?,3,?,?,?,?,?,?,4,15,?,140,6
w,>60,nein,ledig,nein,Montag,'<10 Uhr','> 25 km',<1000,319,?,?,?,5,?,181,125,?,?,?,?,8,?,?,?
m,>60,nein,ledig,nein,Donnerstag,'10-12 Uhr','10 - 25 km',1000-<2000,242,6,?,?,18,?,30,12,?,?,?,?,170,?,?,6
w,18-30,ja,Partnerschaft,nein,Samstag,'14-17 Uhr','10 - 25 km',1000-<2000,69,?,?,?,?,49,?,?,?,?,?,?,20,?,?,?
m,31-40,ja,Partnerschaft,ja,Samstag,'14-17 Uhr','< 10 km',3200-<4500,139,6,?,?,?,30,?,70,?,?,?,?,?,30,?,3
w,18-30,nein,Partnerschaft,nein,Montag,'<10 Uhr','< 10 km',<1000,12,?,?,?,?,?,?,?,?,?,?,?,?,?,?,12
m,41-50,nein,ledig,ja,Mittwoch,'12-14 Uhr','< 10 km',<1000,152,2,?,?,?,?,?,?,?,48,?,?,?,77,?,25
w,41-50,nein,ledig,ja,Montag,'10-12 Uhr','< 10 km',<1000,130,21,?,8,24,?,?,28,?,49,?,?,?,?,?,?
w,>60,nein,Partnerschaft,nein,Dienstag,'>17 Uhr','> 25 km',1000-<2000,89,?,?,?,6,?,25,29,?,?,?,?,29,?,?,?
m,>60,nein,ledig,nein,Montag,'10-12 Uhr','< 10 km',3200-<4500,98,2,20,21,10,?,?,?,?,?,?,?,15,?,28,2
w,18-30,ja,Partnerschaft,nein,Mittwoch,'14-17 Uhr','< 10 km',2000-<3200,359,12,?,?,?,?,?,?,222,?,2,?,45,78,?,?
w,51-60,nein,Partnerschaft,ja,Freitag,'>17 Uhr','10 - 25 km',>4500,34,?,?,?,9,?,1,23,?,?,?,?,1,?,?,?
m,>60,nein,ledig,nein,Mittwoch,'<10 Uhr','< 10 km',1000-<2000,129,21,60,?,14,?,?,?,?,?,?,?,4,18,?,12
m,18-30,ja,ledig,nein,Samstag,'14-17 Uhr','< 10 km',<1000,39,6,?,?,?,?,18,?,5,10,?,?,?,?,?,?
w,18-30,ja,Partnerschaft,nein,Montag,'12-14 Uhr','10 - 25 km',<1000,228,?,?,?,?,?,?,88,?,?,?,?,?,105,?,35
m,18-30,ja,ledig,nein,Donnerstag,'14-17 Uhr','< 10 km',1000-<2000,162,3,?,40,?,?,9,?,18,5,?,?,?,12,68,7
w,>60,ja,ledig,nein,Montag,'<10 Uhr','< 10 km',1000-<2000,150,?,?,16,20,21,13,22,?,?,3,4,19,?,32,?
m,41-50,nein,ledig,nein,Donnerstag,'12-14 Uhr','< 10 km',1000-<2000,68,9,?,?,8,?,?,?,?,?,4,?,?,?,?,47
w,>60,nein,ledig,nein,Montag,'<10 Uhr','< 10 km',3200-<4500,128,3,35,?,17,?,6,22,?,?,?,?,21,24,?,?
w,>60,ja,ledig,nein,Samstag,'10-12 Uhr','> 25 km',>4500,214,?,?,?,9,3,5,17,?,161,?,?,19,?,?,?
w,>60,nein,ledig,nein,Samstag,'<10 Uhr','< 10 km',3200-<4500,51,?,?,?,20,?,2,17,?,?,?,?,12,?,?,?
m,18-30,nein,ledig,nein,Donnerstag,'>17 Uhr','< 10 km',<1000,89,10,?,?,4,?,12,?,5,9,?,?,?,48,?,1
w,>60,nein,Partnerschaft,nein,Samstag,'14-17 Uhr','< 10 km',>4500,139,?,?,5,18,?,12,71,?,?,?,?,21,?,?,12
w,51-60,ja,ledig,ja,Montag,'<10 Uhr','< 10 km',1000-<2000,385,9,?,?,?,?,14,161,?,?,?,?,?,48,153,?
w,>60,ja,ledig,nein,Freitag,'14-17 Uhr','10 - 25 km',1000-<2000,170,?,?,?,22,?,3,28,?,?,14,?,28,40,14,21
w,>60,ja,ledig,nein,Freitag,'10-12 Uhr','< 10 km',<1000,94,16,?,?,26,?,?,34,?,?,?,?,18,?,?,?
m,18-30,ja,ledig,nein,Donnerstag,'14-17 Uhr','< 10 km',2000-<3200,269,55,?,?,?,?,?,?,14,137,?,?,?,49,?,14
w,>60,nein,Partnerschaft,nein,Samstag,'10-12 Uhr','10 - 25 km',2000-<3200,207,?,8,8,12,?,31,16,?,?,?,?,31,91,10,?
m,51-60,nein,Partnerschaft,nein,Samstag,'12-14 Uhr','< 10 km',<1000,257,21,12,?,?,117,?,56,?,?,49,?,?,?,?,2
m,51-60,nein,Partnerschaft,ja,Donnerstag,'<10 Uhr','< 10 km',3200-<4500,251,4,?,?,?,?,?,?,174,?,40,7,?,?,?,26
w,>60,nein,ledig,nein,Montag,'<10 Uhr','< 10 km',3200-<4500,150,?,?,?,20,?,?,6,105,?,?,?,19,?,?,?
w,>60,nein,ledig,nein,Samstag,'10-12 Uhr','< 10 km',1000-<2000,89,5,?,?,8,?,11,42,?,?,?,?,23,?,?,?
w,>60,nein,ledig,nein,Samstag,'14-17 Uhr','< 10 km',3200-<4500,135,?,?,?,33,?,7,20,?,?,45,?,6,?,?,24
m,18-30,nein,ledig,ja,Donnerstag,'12-14 Uhr','10 - 25 km',1000-<2000,107,5,?,?,?,36,13,?,19,1,8,21,?,?,?,4
m,18-30,nein,ledig,ja,Donnerstag,'14-17 Uhr','< 10 km',2000-<3200,55,4,?,?,?,?,9,?,17,20,?,?,?,?,?,5
m,31-40,nein,Partnerschaft,ja,Montag,'12-14 Uhr','10 - 25 km',<1000,245,7,?,?,?,80,?,?,98,?,?,?,?,?,57,3
m,31-40,nein,ledig,nein,Samstag,'10-12 Uhr','< 10 km',2000-<3200,138,6,?,?,?,?,?,?,?,?,?,?,?,12,120,?
w,18-30,nein,ledig,ja,Mittwoch,'12-14 Uhr','10 - 25 km',2000-<3200,103,?,15,?,?,8,?,?,?,?,?,?,?,?,80,?
w,18-30,ja,ledig,nein,Donnerstag,'12-14 Uhr','10 - 25 km',<1000,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
m,41-50,nein,ledig,ja,Donnerstag,'>17 Uhr','10 - 25 km',3200-<4500,260,13,12,?,?,?,?,?,41,84,?,?,?,26,80,4
w,18-30,ja,ledig,ja,Donnerstag,'>17 Uhr','10 - 25 km',<1000,100,54,?,?,36,?,?,?,?,?,?,?,?,10,?,?
m,18-30,nein,ledig,nein,Dienstag,'12-14 Uhr','< 10 km',3200-<4500,367,8,10,?,?,?,37,?,16,13,?,?,198,56,?,29
w,>60,nein,ledig,ja,Samstag,'<10 Uhr','< 10 km',3200-<4500,188,?,?,?,32,20,3,27,?,91,?,?,15,?,?,?
w,18-30,nein,Partnerschaft,nein,Samstag,'14-17 Uhr','< 10 km',1000-<2000,296,?,?,?,?,?,?,?,135,?,?,?,96,65,?,?
w,18-30,nein,ledig,ja,Samstag,'>17 Uhr','< 10 km',<1000,294,36,?,18,?,?,?,?,?,?,28,16,?,136,60,?
w,51-60,ja,ledig,ja,Donnerstag,'10-12 Uhr','10 - 25 km',1000-<2000,162,?,?,6,5,?,?,14,?,?,?,4,63,70,?,?
m,>60,nein,Partnerschaft,nein,Donnerstag,'14-17 Uhr','< 10 km',<1000,96,9,?,20,24,25,?,?,?,?,?,?,12,?,?,6
w,>60,ja,Partnerschaft,nein,Samstag,'10-12 Uhr','< 10 km',1000-<2000,280,?,12,?,24,?,14,20,24,?,?,8,80,98,?,?
w,>60,nein,ledig,nein,Donnerstag,'<10 Uhr','< 10 km',1000-<2000,318,35,30,?,6,13,11,8,?,?,9,6,123,77,?,?
m,41-50,ja,ledig,ja,Donnerstag,'14-17 Uhr','10 - 25 km',1000-<2000,70,39,?,?,?,20,?,?,?,?,?,?,?,?,?,11
m,41-50,nein,ledig,nein,Samstag,'<10 Uhr','10 - 25 km',2000-<3200,179,?,81,?,?,?,?,?,?,?,36,18,?,36,?,8
m,31-40,nein,ledig,ja,Donnerstag,'10-12 Uhr','< 10 km',3200-<4500,206,6,4,?,?,?,7,?,86,?,6,?,?,88,?,9
w,41-50,nein,Partnerschaft,nein,Samstag,'12-14 Uhr','< 10 km',1000-<2000,14,?,?,14,?,?,?,?,?,?,?,?,?,?,?,?
w,>60,nein,ledig,nein,Mittwoch,'10-12 Uhr','< 10 km',<1000,376,?,?,?,21,24,9,25,?,?,?,?,28,?,189,80
w,>60,ja,Partnerschaft,nein,Freitag,'<10 Uhr','< 10 km',<1000,112,?,42,?,23,?,4,10,?,?,?,?,33,?,?,?
w,41-50,nein,ledig,nein,Montag,'10-12 Uhr','10 - 25 km',1000-<2000,66,?,?,?,?,?,?,?,?,?,?,?,?,?,?,66
m,18-30,nein,ledig,nein,Donnerstag,'>17 Uhr','< 10 km',1000-<2000,195,5,1,?,?,?,10,?,5,161,?,?,?,?,9,4
w,>60,nein,ledig,nein,Samstag,'14-17 Uhr','< 10 km',1000-<2000,115,?,?,?,21,?,5,6,?,63,?,?,8,?,12,?
w,18-30,ja,ledig,ja,Donnerstag,'14-17 Uhr','< 10 km',1000-<2000,14,?,?,?,?,?,?,7,?,?,?,?,7,?,?,?
w,>60,ja,Partnerschaft,nein,Montag,'<10 Uhr','10 - 25 km',<1000,106,?,32,?,27,?,8,17,?,?,?,?,7,?,15,?
w,41-50,ja,ledig,ja,Donnerstag,'<10 Uhr','< 10 km',<1000,177,?,?,?,?,?,?,?,174,?,?,3,?,?,?,?
w,>60,nein,ledig,nein,Donnerstag,'<10 Uhr','< 10 km',1000-<2000,97,4,?,?,6,?,13,29,?,?,?,4,23,18,?,?
w,51-60,nein,ledig,ja,Samstag,'12-14 Uhr','< 10 km',1000-<2000,140,?,?,?,13,?,2,18,?,?,54,?,13,?,?,40
w,18-30,nein,ledig,ja,Montag,'10-12 Uhr','< 10 km',>4500,119,?,?,?,3,?,16,?,?,?,?,?,?,?,24,76
w,18-30,nein,ledig,nein,Freitag,'12-14 Uhr','< 10 km',<1000,132,32,?,?,?,77,16,?,?,?,?,7,?,?,?,?
w,18-30,nein,Partnerschaft,nein,Montag,'>17 Uhr','< 10 km',1000-<2000,20,?,20,?,?,?,?,?,?,?,?,?,?,?,?,?
w,>60,nein,ledig,nein,Freitag,'<10 Uhr','< 10 km',1000-<2000,75,?,?,?,30,?,9,12,?,?,?,?,24,?,?,?
w,31-40,nein,ledig,nein,Donnerstag,'12-14 Uhr','< 10 km',<1000,35,10,?,16,?,?,?,3,?,?,6,?,?,?,?,?
m,18-30,ja,Partnerschaft,ja,Samstag,'>17 Uhr','< 10 km',<1000,218,?,?,?,?,?,18,?,42,16,?,?,28,?,?,114
w,18-30,nein,ledig,nein,Donnerstag,'12-14 Uhr','10 - 25 km',1000-<2000,230,?,?,48,?,?,11,?,?,?,?,?,?,?,171,?
w,18-30,nein,Partnerschaft,ja,Samstag,'<10 Uhr','< 10 km',1000-<2000,186,?,?,?,?,?,?,?,?,126,?,?,?,?,?,60
w,>60,ja,ledig,ja,Samstag,'<10 Uhr','10 - 25 km',3200-<4500,148,?,?,?,10,?,13,25,63,?,12,?,25,?,?,?
w,41-50,nein,Partnerschaft,nein,Montag,'>17 Uhr','> 25 km',2000-<3200,135,?,?,?,24,?,?,16,?,?,5,?,90,?,?,?
m,31-40,nein,ledig,ja,Montag,'10-12 Uhr','< 10 km',>4500,301,4,?,?,36,?,39,?,?,?,54,?,?,?,160,8
m,18-30,nein,Partnerschaft,ja,Freitag,'12-14 Uhr','< 10 km',<1000,551,7,?,?,35,?,8,135,205,110,?,?,?,?,51,?
w,41-50,nein,ledig,nein,Donnerstag,'12-14 Uhr','10 - 25 km',1000-<2000,64,?,?,?,?,?,?,24,?,?,?,?,?,?,?,40
m,18-30,ja,Partnerschaft,nein,Donnerstag,'12-14 Uhr','10 - 25 km',3200-<4500,258,8,?,?,15,?,8,?,18,1,24,?,?,?,176,8
m,18-30,ja,ledig,nein,Mittwoch,'12-14 Uhr','10 - 25 km',<1000,64,12,?,?,?,?,11,?,16,6,14,?,?,?,?,5
m,41-50,nein,ledig,nein,Montag,'12-14 Uhr','< 10 km',3200-<4500,96,5,?,27,?,9,?,?,?,?,?,?,?,54,?,1
m,18-30,nein,Partnerschaft,nein,Montag,'10-12 Uhr','< 10 km',>4500,106,11,21,?,7,30,5,?,15,13,?,?,?,?,?,4
w,>60,nein,Partnerschaft,nein,Samstag,'14-17 Uhr','< 10 km',<1000,198,12,?,?,13,?,42,10,?,?,?,?,121,?,?,?
m,18-30,nein,ledig,ja,Montag,'>17 Uhr','< 10 km',<1000,53,13,?,?,?,?,14,?,15,7,?,?,?,?,?,4
m,18-30,ja,ledig,ja,Donnerstag,'>17 Uhr','10 - 25 km',<1000,130,3,10,?,?,?,19,27,38,21,?,?,?,4,?,8
m,31-40,nein,Partnerschaft,nein,Montag,'>17 Uhr','10 - 25 km',<1000,151,26,?,?,10,?,?,?,?,?,?,?,78,24,?,13
w,>60,ja,ledig,nein,Samstag,'10-12 Uhr','10 - 25 km',>4500,74,?,14,?,15,?,6,24,?,?,?,?,15,?,?,?
m,31-40,ja,ledig,ja,Samstag,'<10 Uhr','> 25 km',<1000,203,?,?,?,?,72,?,12,?,?,?,?,108,?,?,11
m,18-30,nein,Partnerschaft,ja,Freitag,'14-17 Uhr','< 10 km',1000-<2000,203,17,54,?,?,?,101,?,12,3,?,?,?,?,?,16
w,41-50,nein,ledig,ja,Montag,'10-12 Uhr','< 10 km',2000-<3200,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
w,>60,ja,ledig,nein,Samstag,'10-12 Uhr','< 10 km',<1000,46,?,?,?,23,?,1,4,?,?,?,?,18,?,?,?
m,18-30,nein,ledig,nein,Donnerstag,'>17 Uhr','< 10 km',1000-<2000,138,12,36,32,?,?,5,?,1,4,?,?,?,35,?,13
m,18-30,nein,ledig,nein,Freitag,'12-14 Uhr','< 10 km',1000-<2000,97,3,?,?,?,?,4,?,12,13,?,?,54,?,?,11
w,41-50,ja,ledig,nein,Freitag,'<10 Uhr','< 10 km',1000-<2000,133,?,?,?,?,?,6,?,?,23,?,?,?,104,?,?
w,31-40,nein,ledig,ja,Samstag,'>17 Uhr','10 - 25 km',3200-<4500,20,5,?,?,?,?,?,?,?,?,?,?,?,?,?,15
w,41-50,nein,Partnerschaft,nein,Samstag,'10-12 Uhr','10 - 25 km',1000-<2000,110,?,?,?,?,?,18,?,?,?,42,?,24,26,?,?
w,41-50,ja,ledig,nein,Montag,'<10 Uhr','< 10 km',1000-<2000,85,54,?,?,?,28,?,?,?,?,?,3,?,?,?,?
w,>60,ja,ledig,nein,Montag,'10-12 Uhr','< 10 km',<1000,64,?,?,?,31,?,5,10,?,?,?,?,18,?,?,?
w,31-40,nein,ledig,nein,Montag,'12-14 Uhr','10 - 25 km',1000-<2000,134,?,?,?,24,27,6,?,?,?,?,?,?,?,77,?
w,41-50,ja,Partnerschaft,ja,Montag,'14-17 Uhr','10 - 25 km',3200-<4500,135,?,?,?,15,?,?,60,?,?,?,?,?,?,?,60
m,41-50,nein,ledig,nein,Montag,'12-14 Uhr','10 - 25 km',3200-<4500,60,15,?,?,42,?,?,?,?,?,?,?,?,?,?,3
w,41-50,ja,Partnerschaft,nein,Montag,'>17 Uhr','10 - 25 km',3200-<4500,122,?,?,?,?,?,?,?,78,?,20,24,?,?,?,?
w,18-30,nein,ledig,nein,Donnerstag,'12-14 Uhr','< 10 km',1000-<2000,27,?,18,?,?,9,?,?,?,?,?,?,?,?,?,?
m,18-30,ja,ledig,nein,Donnerstag,'12-14 Uhr','< 10 km',>4500,325,11,65,?,48,?,1,?,4,13,?,?,150,?,?,33
m,31-40,nein,ledig,nein,Donnerstag,'12-14 Uhr','< 10 km',1000-<2000,67,2,?,?,?,?,?,9,?,?,?,12,?,?,?,44
m,18-30,nein,ledig,ja,Montag,'10-12 Uhr','< 10 km',1000-<2000,175,32,?,?,?,7,14,?,4,73,?,?,?,44,?,1
w,>60,nein,ledig,nein,Montag,'<10 Uhr','< 10 km',1000-<2000,134,?,?,?,33,12,13,27,?,30,?,?,19,?,?,?
w,31-40,nein,ledig,ja,Freitag,'<10 Uhr','< 10 km',2000-<3200,45,?,40,5,?,?,?,?,?,?,?,?,?,?,?,?
m,51-60,nein,Partnerschaft,nein,Donnerstag,'>17 Uhr','10 - 25 km',3200-<4500,28,5,?,?,5,?,?,?,?,?,?,12,?,?,?,6
