Geschlecht,Alter,Kinder,Familienstand,Berufstaetig,Einkaufstag,Einkaufsuhrzeit,Wohnort,Haushaltsnettoeinkommen,Einkaufssumme,Fertiggerichte,Tiefkuehlware,Milchprodukte,Backwaren,Obst/Gemuese,Spirituosen,Tiernahrung,Bier,Frischfleisch,Drogerieartikel,Konserven,Kaffee/Tee,Suessigkeiten,Wurstwaren,Schreibwaren
m,41-50,ja,Partnerschaft,nein,Donnerstag,12-14 Uhr,> 25 km,<1000,127,6,0,0,0,12,100,0,0,0,7,0,0,0,0,2
m,>60,ja,ledig,nein,Donnerstag,<10 Uhr,< 10 km,1000-<2000,206,8,0,24,5,30,0,0,0,0,3,0,7,0,40,89
m,>60,nein,Partnerschaft,nein,Samstag,<10 Uhr,< 10 km,1000-<2000,127,10,0,0,18,0,0,0,0,42,0,21,15,0,11,10
m,51-60,nein,ledig,nein,Mittwoch,12-14 Uhr,10 - 25 km,2000-<3200,179,14,0,0,0,0,63,0,0,98,0,0,0,0,0,4
w,18-30,nein,ledig,nein,Samstag,14-17 Uhr,> 25 km,1000-<2000,30,0,0,0,0,12,0,0,0,0,18,0,0,0,0,0
w,41-50,nein,Partnerschaft,nein,Donnerstag,<10 Uhr,> 25 km,1000-<2000,88,0,0,0,4,0,84,0,0,0,0,0,0,0,0,0
m,31-40,ja,Partnerschaft,ja,Donnerstag,>17 Uhr,10 - 25 km,1000-<2000,205,13,0,0,0,0,0,0,84,0,0,0,0,9,0,99
w,51-60,nein,ledig,nein,Samstag,>17 Uhr,< 10 km,3200-<4500,78,0,0,0,10,0,46,7,0,0,0,0,15,0,0,0
w,18-30,nein,ledig,ja,Montag,12-14 Uhr,< 10 km,<1000,170,45,0,0,0,0,0,0,0,99,0,20,0,0,6,0
m,18-30,ja,ledig,ja,Donnerstag,>17 Uhr,< 10 km,>4500,119,11,49,0,0,0,19,0,4,18,12,0,0,0,0,6
w,>60,ja,ledig,nein,Freitag,10-12 Uhr,< 10 km,<1000,118,0,0,1,25,0,11,14,0,50,0,0,17,0,0,0
w,31-40,nein,ledig,nein,Mittwoch,10-12 Uhr,10 - 25 km,>4500,80,0,0,0,0,0,0,0,0,0,0,0,17,0,0,63
m,18-30,nein,Partnerschaft,ja,Mittwoch,>17 Uhr,< 10 km,1000-<2000,138,11,0,16,0,0,14,0,0,16,72,0,0,0,0,9
m,18-30,ja,ledig,nein,Montag,>17 Uhr,10 - 25 km,3200-<4500,98,10,0,0,0,0,12,0,15,6,0,0,0,0,54,1
m,18-30,nein,ledig,nein,Montag,12-14 Uhr,10 - 25 km,1000-<2000,174,14,0,0,0,0,8,0,56,19,0,0,0,0,0,77
m,18-30,nein,ledig,ja,Donnerstag,14-17 Uhr,< 10 km,>4500,59,6,1,0,0,0,24,0,11,16,0,0,0,0,0,1
w,>60,nein,ledig,ja,Samstag,<10 Uhr,< 10 km,1000-<2000,90,0,18,0,30,0,13,3,0,0,0,0,26,0,0,0
m,18-30,nein,ledig,nein,Donnerstag,12-14 Uhr,< 10 km,3200-<4500,187,3,0,0,0,0,10,0,165,7,0,0,0,0,0,2
w,>60,nein,ledig,nein,Montag,10-12 Uhr,< 10 km,1000-<2000,153,0,0,0,21,0,13,23,0,0,0,0,18,0,78,0
m,>60,nein,ledig,nein,Freitag,<10 Uhr,< 10 km,1000-<2000,399,6,0,3,4,0,0,0,312,0,20,0,42,0,0,12
w,18-30,nein,ledig,ja,Freitag,12-14 Uhr,< 10 km,<1000,118,0,0,0,0,0,0,42,76,0,0,0,0,0,0,0
w,18-30,nein,Partnerschaft,nein,Freitag,14-17 Uhr,10 - 25 km,3200-<4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
w,18-30,ja,ledig,nein,Montag,>17 Uhr,> 25 km,1000-<2000,203,0,0,0,0,35,0,0,0,0,0,0,168,0,0,0
w,18-30,ja,Partnerschaft,ja,Samstag,>17 Uhr,10 - 25 km,2000-<3200,109,63,0,0,0,0,0,0,0,0,36,0,0,10,0,0
m,>60,ja,ledig,nein,Freitag,<10 Uhr,< 10 km,1000-<2000,151,1,11,0,4,0,0,0,0,76,0,0,18,0,34,7
w,18-30,ja,ledig,nein,Freitag,12-14 Uhr,< 10 km,1000-<2000,144,0,35,0,0,16,0,0,0,30,0,0,0,0,63,0
w,31-40,nein,ledig,ja,Donnerstag,<10 Uhr,< 10 km,<1000,133,0,0,0,8,0,0,0,0,0,63,14,0,16,32,0
w,41-50,nein,Partnerschaft,nein,Samstag,14-17 Uhr,< 10 km,2000-<3200,45,0,0,14,4,0,0,0,0,0,27,0,0,0,0,0
m,>60,nein,Partnerschaft,nein,Donnerstag,10-12 Uhr,< 10 km,2000-<3200,123,12,0,0,2,0,72,0,0,0,0,0,6,0,27,4
m,>60,ja,Partnerschaft,nein,Montag,<10 Uhr,10 - 25 km,2000-<3200,182,10,0,0,5,0,0,135,0,0,0,16,11,0,0,5
w,>60,nein,ledig,nein,Dienstag,<10 Uhr,> 25 km,>4500,184,1,42,0,13,32,48,8,24,0,0,0,16,0,0,0
m,18-30,nein,ledig,nein,Donnerstag,>17 Uhr,10 - 25 km,1000-<2000,280,1,0,0,54,0,12,60,71,8,0,0,0,0,0,74
m,51-60,ja,ledig,nein,Donnerstag,<10 Uhr,10 - 25 km,2000-<3200,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
w,>60,nein,Partnerschaft,nein,Freitag,14-17 Uhr,< 10 km,2000-<3200,72,0,0,0,14,0,1,19,0,0,0,0,20,0,0,18
w,>60,nein,ledig,nein,Donnerstag,12-14 Uhr,< 10 km,1000-<2000,150,0,0,0,23,54,13,2,0,0,0,0,18,40,0,0
w,18-30,ja,Partnerschaft,ja,Donnerstag,12-14 Uhr,> 25 km,1000-<2000,34,0,0,0,0,8,0,0,0,26,0,0,0,0,0,0
m,>60,ja,ledig,nein,Donnerstag,10-12 Uhr,10 - 25 km,<1000,427,4,0,0,7,0,119,0,252,0,0,2,14,0,24,5
w,>60,nein,Partnerschaft,nein,Dienstag,<10 Uhr,10 - 25 km,2000-<3200,73,0,0,0,16,0,5,41,0,0,0,0,11,0,0,0
m,>60,ja,ledig,nein,Donnerstag,<10 Uhr,10 - 25 km,3200-<4500,62,14,0,0,17,9,0,0,0,0,0,0,13,0,0,9
w,18-30,ja,ledig,ja,Samstag,12-14 Uhr,< 10 km,>4500,226,0,0,0,0,0,0,0,168,0,0,0,36,18,4,0
w,18-30,nein,ledig,nein,Dienstag,>17 Uhr,< 10 km,3200-<4500,68,0,0,0,0,0,0,56,0,0,0,0,0,0,12,0
w,>60,nein,ledig,nein,Freitag,<10 Uhr,10 - 25 km,3200-<4500,146,0,0,0,27,0,76,21,0,0,0,0,22,0,0,0
m,18-30,nein,Partnerschaft,nein,Freitag,>17 Uhr,< 10 km,2000-<3200,216,5,0,6,0,0,5,30,5,13,0,0,0,65,84,3
m,51-60,ja,Partnerschaft,nein,Donnerstag,12-14 Uhr,< 10 km,<1000,44,11,0,0,0,0,0,0,0,0,25,0,0,0,0,8
w,51-60,nein,ledig,nein,Montag,14-17 Uhr,< 10 km,1000-<2000,270,12,0,0,45,0,42,16,0,152,0,0,3,0,0,0
w,31-40,ja,ledig,nein,Donnerstag,12-14 Uhr,10 - 25 km,<1000,54,18,0,0,0,0,0,0,0,0,0,9,0,6,0,21
m,51-60,ja,ledig,nein,Donnerstag,<10 Uhr,< 10 km,<1000,249,2,0,0,0,0,0,0,0,192,0,0,45,0,0,10
w,41-50,nein,ledig,nein,Donnerstag,12-14 Uhr,< 10 km,>4500,35,0,0,0,0,0,0,0,0,24,8,3,0,0,0,0
w,31-40,nein,ledig,ja,Montag,12-14 Uhr,< 10 km,1000-<2000,103,0,0,0,0,0,0,0,0,63,0,0,0,0,40,0
w,31-40,nein,ledig,nein,Donnerstag,14-17 Uhr,< 10 km,1000-<2000,48,0,0,0,0,0,0,0,0,20,0,0,0,0,0,28
m,18-30,nein,ledig,nein,Donnerstag,10-12 Uhr,< 10 km,<1000,91,8,0,0,0,0,19,0,6,33,24,0,0,0,0,1
w,>60,ja,ledig,nein,Donnerstag,14-17 Uhr,> 25 km,3200-<4500,264,0,0,30,62,0,14,61,0,0,0,24,19,0,54,0
m,>60,nein,ledig,nein,Montag,10-12 Uhr,< 10 km,3200-<4500,121,7,0,0,4,0,0,0,0,0,72,0,13,0,0,25
m,18-30,ja,ledig,nein,Donnerstag,10-12 Uhr,< 10 km,1000-<2000,231,0,21,10,0,80,83,0,9,3,0,21,0,0,0,4
m,>60,nein,ledig,ja,Donnerstag,<10 Uhr,10 - 25 km,1000-<2000,74,7,14,0,3,0,0,28,0,0,3,0,12,0,0,7
m,41-50,nein,ledig,nein,Donnerstag,12-14 Uhr,< 10 km,3200-<4500,106,12,0,0,0,11,0,0,0,0,16,0,64,0,0,3
w,18-30,nein,ledig,nein,Freitag,12-14 Uhr,< 10 km,2000-<3200,107,0,0,0,0,0,35,72,0,0,0,0,0,0,0,0
w,>60,nein,ledig,nein,Mittwoch,<10 Uhr,< 10 km,1000-<2000,78,0,0,0,9,0,11,46,0,0,0,0,12,0,0,0
m,18-30,ja,ledig,nein,Donnerstag,12-14 Uhr,10 - 25 km,1000-<2000,40,0,0,0,0,0,20,0,9,5,0,0,0,0,0,6
m,41-50,ja,Partnerschaft,ja,Donnerstag,12-14 Uhr,< 10 km,3200-<4500,57,12,0,0,0,0,0,14,0,0,0,0,0,0,18,13
w,>60,nein,ledig,nein,Montag,<10 Uhr,< 10 km,2000-<3200,53,0,0,15,11,0,2,14,0,0,0,0,11,0,0,0
w,>60,nein,ledig,nein,Samstag,<10 Uhr,< 10 km,3200-<4500,267,0,0,0,40,0,13,1,55,0,0,15,14,81,48,0
w,41-50,ja,ledig,nein,Donnerstag,<10 Uhr,< 10 km,1000-<2000,37,0,0,0,0,0,0,0,0,0,0,27,0,10,0,0
w,>60,ja,ledig,nein,Freitag,<10 Uhr,10 - 25 km,2000-<3200,125,0,2,0,18,0,57,12,0,0,0,20,16,0,0,0
m,31-40,ja,ledig,nein,Samstag,12-14 Uhr,< 10 km,1000-<2000,64,6,0,0,0,0,0,32,0,0,0,0,24,0,0,2
w,41-50,ja,ledig,ja,Donnerstag,12-14 Uhr,< 10 km,2000-<3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
m,18-30,ja,ledig,nein,Dienstag,12-14 Uhr,< 10 km,1000-<2000,102,0,0,0,20,0,9,0,12,21,0,0,0,0,0,40
w,18-30,nein,ledig,ja,Donnerstag,12-14 Uhr,< 10 km,3200-<4500,223,0,0,10,0,0,0,0,210,0,3,0,0,0,0,0
m,51-60,ja,Partnerschaft,nein,Dienstag,12-14 Uhr,< 10 km,1000-<2000,65,9,0,0,0,0,0,0,0,0,0,36,0,8,0,12
w,18-30,nein,ledig,nein,Donnerstag,12-14 Uhr,10 - 25 km,1000-<2000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
w,18-30,ja,ledig,ja,Montag,12-14 Uhr,10 - 25 km,<1000,492,0,0,0,0,55,7,52,200,0,0,14,38,0,126,0
m,18-30,nein,ledig,ja,Montag,12-14 Uhr,< 10 km,3200-<4500,238,14,0,0,0,0,39,48,12,8,36,0,0,0,35,46
m,18-30,nein,ledig,nein,Dienstag,12-14 Uhr,< 10 km,1000-<2000,141,7,0,0,18,39,10,0,17,5,20,21,0,0,0,4
m,51-60,nein,ledig,nein,Donnerstag,12-14 Uhr,< 10 km,<1000,116,9,0,0,0,8,0,96,0,0,0,0,0,0,0,3
w,18-30,nein,ledig,ja,Donnerstag,12-14 Uhr,< 10 km,<1000,54,0,0,0,8,0,0,0,0,0,0,20,0,0,26,0
w,41-50,nein,ledig,ja,Donnerstag,12-14 Uhr,< 10 km,2000-<3200,70,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0
m,>60,ja,ledig,nein,Donnerstag,<10 Uhr,< 10 km,<1000,155,11,0,0,15,72,0,0,0,0,0,0,24,0,0,33
w,18-30,nein,ledig,nein,Samstag,10-12 Uhr,< 10 km,3200-<4500,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
w,18-30,ja,ledig,nein,Samstag,10-12 Uhr,< 10 km,3200-<4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
m,>60,nein,ledig,nein,Mittwoch,<10 Uhr,10 - 25 km,>4500,45,1,0,2,12,8,0,0,0,0,0,0,10,0,0,12
w,51-60,nein,ledig,nein,Freitag,12-14 Uhr,10 - 25 km,2000-<3200,41,0,0,0,3,0,14,16,0,0,0,0,8,0,0,0
m,18-30,nein,ledig,ja,Samstag,14-17 Uhr,10 - 25 km,3200-<4500,184,6,0,27,42,8,22,0,18,10,0,0,0,0,50,1
w,18-30,ja,ledig,nein,Samstag,12-14 Uhr,> 25 km,3200-<4500,277,0,0,3,0,28,0,0,182,0,0,0,0,0,0,64
w,41-50,nein,ledig,nein,Donnerstag,12-14 Uhr,< 10 km,2000-<3200,74,0,0,0,0,0,70,0,0,0,0,0,0,4,0,0
w,31-40,ja,ledig,nein,Montag,12-14 Uhr,< 10 km,1000-<2000,101,0,30,0,0,5,0,0,0,0,18,0,0,0,0,48
w,31-40,nein,ledig,nein,Samstag,12-14 Uhr,< 10 km,1000-<2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
w,>60,ja,Partnerschaft,ja,Donnerstag,<10 Uhr,< 10 km,1000-<2000,210,0,0,0,23,0,1,98,0,0,0,0,20,0,68,0
m,>60,nein,ledig,nein,Donnerstag,10-12 Uhr,> 25 km,1000-<2000,255,14,60,0,15,0,65,0,0,0,0,0,0,90,0,11
w,31-40,nein,ledig,ja,Samstag,10-12 Uhr,< 10 km,>4500,118,12,0,0,0,63,24,0,0,0,0,0,0,0,19,0
m,18-30,ja,ledig,nein,Samstag,10-12 Uhr,< 10 km,3200-<4500,158,14,0,21,24,0,7,0,8,78,0,0,0,0,0,6
w,18-30,nein,ledig,nein,Montag,14-17 Uhr,< 10 km,1000-<2000,138,0,0,6,0,6,0,0,0,0,0,0,0,0,126,0
w,51-60,nein,ledig,nein,Donnerstag,>17 Uhr,< 10 km,<1000,266,0,0,0,49,0,10,104,36,0,0,0,7,0,60,0
w,>60,nein,ledig,nein,Mittwoch,<10 Uhr,10 - 25 km,1000-<2000,162,0,15,0,33,0,13,77,0,0,0,0,24,0,0,0
w,18-30,nein,ledig,nein,Donnerstag,14-17 Uhr,< 10 km,<1000,75,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0
w,18-30,ja,Partnerschaft,nein,Mittwoch,12-14 Uhr,< 10 km,1000-<2000,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
w,31-40,ja,ledig,ja,Montag,<10 Uhr,> 25 km,<1000,40,10,0,30,0,0,0,0,0,0,0,0,0,0,0,0
w,18-30,ja,ledig,ja,Dienstag,12-14 Uhr,10 - 25 km,2000-<3200,35,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0
m,>60,nein,Partnerschaft,nein,Mittwoch,<10 Uhr,< 10 km,>4500,130,13,0,2,15,0,0,0,72,18,0,0,7,0,0,3
w,41-50,nein,ledig,ja,Montag,<10 Uhr,< 10 km,<1000,339,0,0,9,0,0,95,55,180,0,0,0,0,0,0,0
m,41-50,nein,ledig,ja,Donnerstag,12-14 Uhr,10 - 25 km,>4500,21,5,0,9,0,0,0,0,0,0,0,0,0,0,0,7
w,41-50,ja,ledig,ja,Mittwoch,14-17 Uhr,< 10 km,1000-<2000,401,0,0,6,0,0,0,0,161,0,0,0,234,0,0,0
m,18-30,nein,ledig,nein,Donnerstag,12-14 Uhr,10 - 25 km,<1000,39,5,0,0,0,0,5,0,2,16,0,0,0,0,0,11
m,18-30,ja,Partnerschaft,nein,Donnerstag,12-14 Uhr,10 - 25 km,3200-<4500,43,5,0,0,0,0,10,0,13,5,0,0,0,0,0,10
m,51-60,ja,ledig,ja,Donnerstag,10-12 Uhr,< 10 km,3200-<4500,87,9,0,0,0,0,0,0,0,0,0,0,0,72,0,6
w,>60,ja,ledig,nein,Samstag,<10 Uhr,10 - 25 km,<1000,199,0,5,0,26,0,1,20,0,125,0,0,22,0,0,0
w,>60,nein,ledig,nein,Donnerstag,<10 Uhr,< 10 km,<1000,148,0,0,0,22,0,14,12,0,0,14,0,86,0,0,0
m,18-30,ja,ledig,nein,Donnerstag,12-14 Uhr,10 - 25 km,3200-<4500,197,13,0,0,0,0,3,0,84,3,0,0,0,70,0,24
w,31-40,nein,Partnerschaft,nein,Samstag,12-14 Uhr,< 10 km,<1000,36,0,0,0,0,0,0,0,0,0,0,24,0,0,12,0
w,51-60,nein,ledig,nein,Freitag,12-14 Uhr,< 10 km,1000-<2000,140,0,0,0,9,0,6,17,0,0,0,0,108,0,0,0
w,41-50,nein,ledig,ja,Donnerstag,12-14 Uhr,10 - 25 km,>4500,132,0,0,0,0,0,0,0,114,0,18,0,0,0,0,0
m,>60,nein,ledig,nein,Donnerstag,<10 Uhr,10 - 25 km,>4500,177,5,0,0,38,0,18,0,0,108,0,0,4,0,0,4
w,41-50,ja,ledig,ja,Freitag,12-14 Uhr,< 10 km,<1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
m,41-50,ja,ledig,nein,Dienstag,14-17 Uhr,> 25 km,2000-<3200,206,1,0,0,0,0,0,0,108,96,0,0,0,0,0,1
m,41-50,nein,ledig,nein,Samstag,14-17 Uhr,10 - 25 km,<1000,124,4,0,0,0,0,0,0,0,0,0,0,104,15,0,1
w,51-60,nein,ledig,nein,Samstag,12-14 Uhr,10 - 25 km,>4500,210,0,12,15,10,0,2,123,0,0,0,0,48,0,0,0
m,18-30,nein,ledig,nein,Donnerstag,10-12 Uhr,< 10 km,<1000,95,9,0,0,0,21,19,0,5,31,0,10,0,0,0,0
w,41-50,ja,ledig,nein,Donnerstag,10-12 Uhr,10 - 25 km,3200-<4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
w,51-60,nein,ledig,nein,Montag,12-14 Uhr,< 10 km,1000-<2000,224,0,0,0,55,0,81,13,0,0,70,0,5,0,0,0
w,41-50,nein,ledig,ja,Donnerstag,12-14 Uhr,< 10 km,1000-<2000,183,0,49,0,0,6,60,9,0,0,0,8,0,0,26,25
w,>60,nein,ledig,nein,Freitag,10-12 Uhr,< 10 km,1000-<2000,114,0,0,0,28,0,14,27,0,0,0,28,17,0,0,0
w,18-30,ja,ledig,ja,Freitag,14-17 Uhr,< 10 km,3200-<4500,189,0,0,12,45,0,48,0,84,0,0,0,0,0,0,0
m,31-40,nein,ledig,nein,Donnerstag,12-14 Uhr,10 - 25 km,1000-<2000,209,23,0,0,0,0,135,0,0,0,0,0,0,0,0,51
w,31-40,nein,ledig,nein,Freitag,14-17 Uhr,< 10 km,<1000,69,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0
m,41-50,nein,ledig,nein,Donnerstag,12-14 Uhr,< 10 km,2000-<3200,152,0,0,0,0,40,0,0,0,0,0,0,0,70,40,2
w,>60,ja,ledig,ja,Montag,<10 Uhr,10 - 25 km,<1000,121,0,0,0,20,0,7,5,0,55,0,20,14,0,0,0
w,>60,nein,ledig,nein,Montag,<10 Uhr,< 10 km,1000-<2000,183,0,0,14,14,0,3,6,0,0,4,0,94,48,0,0
m,18-30,nein,ledig,ja,Donnerstag,14-17 Uhr,< 10 km,1000-<2000,76,4,0,0,18,0,17,0,19,9,0,0,0,0,0,9
m,18-30,ja,ledig,ja,Samstag,<10 Uhr,> 25 km,1000-<2000,243,1,0,9,0,0,10,0,3,6,0,0,0,0,117,97
m,41-50,ja,Partnerschaft,ja,Donnerstag,14-17 Uhr,< 10 km,<1000,122,13,0,0,0,10,44,0,0,0,0,0,52,0,0,3
w,18-30,ja,Partnerschaft,nein,Freitag,>17 Uhr,< 10 km,1000-<2000,118,0,0,0,0,0,0,1,0,85,0,0,0,0,18,14
m,18-30,nein,ledig,nein,Donnerstag,12-14 Uhr,< 10 km,2000-<3200,105,27,0,0,0,0,9,0,13,7,42,0,0,0,0,7
w,31-40,nein,ledig,nein,Donnerstag,14-17 Uhr,< 10 km,<1000,93,0,0,0,0,0,0,0,88,0,0,5,0,0,0,0
w,>60,nein,ledig,nein,Dienstag,10-12 Uhr,< 10 km,1000-<2000,46,0,0,8,8,0,14,0,0,0,0,0,16,0,0,0
w,18-30,nein,ledig,ja,Samstag,<10 Uhr,10 - 25 km,3200-<4500,121,0,0,3,0,0,0,0,0,0,0,0,78,0,0,40
w,31-40,nein,ledig,nein,Montag,12-14 Uhr,10 - 25 km,1000-<2000,274,0,0,0,0,0,0,49,216,0,0,9,0,0,0,0
m,18-30,nein,ledig,ja,Mittwoch,12-14 Uhr,< 10 km,<1000,160,10,0,0,0,0,5,0,12,14,0,12,96,0,0,11
w,41-50,nein,ledig,ja,Donnerstag,>17 Uhr,< 10 km,<1000,184,0,0,0,0,49,135,0,0,0,0,0,0,0,0,0
w,18-30,nein,ledig,ja,Samstag,12-14 Uhr,10 - 25 km,1000-<2000,144,0,0,0,0,0,90,54,0,0,0,0,0,0,0,0
w,>60,nein,ledig,nein,Freitag,12-14 Uhr,< 10 km,1000-<2000,255,8,0,0,22,0,9,28,0,60,0,0,22,66,0,40
w,31-40,nein,ledig,nein,Dienstag,12-14 Uhr,10 - 25 km,1000-<2000,43,0,15,0,0,0,0,0,0,0,28,0,0,0,0,0
w,>60,ja,ledig,nein,Mittwoch,<10 Uhr,< 10 km,<1000,100,0,0,0,8,0,44,14,0,0,0,20,14,0,0,0
w,31-40,ja,Partnerschaft,nein,Montag,10-12 Uhr,< 10 km,1000-<2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
m,18-30,nein,ledig,ja,Donnerstag,12-14 Uhr,< 10 km,<1000,228,7,0,0,0,0,11,105,8,8,36,12,27,0,0,14
w,>60,nein,ledig,nein,Samstag,10-12 Uhr,< 10 km,1000-<2000,219,0,0,0,21,0,146,29,0,0,0,0,23,0,0,0
m,31-40,nein,Partnerschaft,nein,Donnerstag,10-12 Uhr,10 - 25 km,<1000,274,5,0,0,8,0,0,0,225,0,0,36,0,0,0,0
w,41-50,nein,ledig,ja,Samstag,10-12 Uhr,10 - 25 km,2000-<3200,194,6,0,0,0,0,0,0,100,0,0,0,0,0,88,0
m,41-50,nein,ledig,ja,Mittwoch,10-12 Uhr,10 - 25 km,1000-<2000,20,8,0,0,0,10,0,0,0,0,0,2,0,0,0,0
w,18-30,ja,ledig,nein,Donnerstag,12-14 Uhr,> 25 km,2000-<3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
m,18-30,ja,ledig,ja,Donnerstag,12-14 Uhr,< 10 km,3200-<4500,183,9,0,0,0,0,3,0,139,7,0,16,0,0,0,9
w,>60,nein,ledig,nein,Mittwoch,<10 Uhr,10 - 25 km,2000-<3200,103,0,0,0,22,21,13,18,0,0,0,15,14,0,0,0
w,18-30,nein,ledig,nein,Montag,14-17 Uhr,< 10 km,1000-<2000,299,0,0,0,0,48,0,0,0,207,6,0,32,0,0,6
m,31-40,nein,Partnerschaft,nein,Montag,12-14 Uhr,10 - 25 km,>4500,130,0,0,0,42,0,63,0,0,6,6,0,0,0,0,13
m,>60,nein,ledig,nein,Montag,10-12 Uhr,< 10 km,<1000,145,4,0,0,62,66,0,0,0,0,0,0,12,0,0,1
w,18-30,nein,Partnerschaft,ja,Samstag,12-14 Uhr,< 10 km,3200-<4500,284,0,0,0,48,0,0,26,161,0,0,0,0,49,0,0
w,>60,ja,ledig,nein,Montag,<10 Uhr,10 - 25 km,>4500,133,0,35,0,24,6,13,28,0,0,0,4,23,0,0,0
w,18-30,nein,Partnerschaft,ja,Dienstag,<10 Uhr,< 10 km,<1000,168,0,0,0,0,0,0,0,24,0,0,0,0,99,0,45
w,41-50,nein,Partnerschaft,ja,Donnerstag,12-14 Uhr,10 - 25 km,2000-<3200,144,0,21,6,0,0,0,7,96,0,0,0,0,14,0,0
w,41-50,ja,ledig,nein,Montag,12-14 Uhr,< 10 km,2000-<3200,30,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0
m,51-60,nein,ledig,nein,Freitag,10-12 Uhr,10 - 25 km,1000-<2000,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
w,41-50,nein,ledig,nein,Samstag,>17 Uhr,< 10 km,2000-<3200,140,0,0,0,18,0,0,0,87,0,35,0,0,0,0,0
m,18-30,nein,ledig,nein,Dienstag,14-17 Uhr,< 10 km,2000-<3200,80,9,0,0,14,0,10,0,15,21,0,0,0,0,0,11
w,18-30,nein,ledig,ja,Montag,<10 Uhr,< 10 km,2000-<3200,126,0,30,0,0,0,0,0,0,0,24,0,0,0,72,0
m,18-30,nein,ledig,ja,Samstag,>17 Uhr,< 10 km,2000-<3200,138,13,0,0,0,0,14,91,1,9,0,0,0,0,0,10
w,>60,nein,ledig,nein,Donnerstag,10-12 Uhr,< 10 km,>4500,199,0,55,0,27,0,3,96,0,0,0,0,18,0,0,0
w,18-30,nein,ledig,nein,Donnerstag,10-12 Uhr,< 10 km,2000-<3200,109,0,0,0,0,0,34,0,0,60,15,0,0,0,0,0
w,>60,ja,ledig,nein,Donnerstag,<10 Uhr,< 10 km,3200-<4500,57,0,0,0,25,0,0,7,0,0,0,0,25,0,0,0
w,18-30,nein,ledig,ja,Donnerstag,12-14 Uhr,10 - 25 km,1000-<2000,141,16,0,0,4,0,9,0,0,0,8,0,0,0,104,0
w,18-30,ja,ledig,nein,Donnerstag,12-14 Uhr,10 - 25 km,3200-<4500,190,0,0,18,0,0,0,0,0,138,0,21,0,0,13,0
w,51-60,nein,ledig,nein,Freitag,12-14 Uhr,< 10 km,3200-<4500,185,0,0,0,75,0,4,7,90,0,0,0,9,0,0,0
w,51-60,ja,ledig,nein,Montag,12-14 Uhr,10 - 25 km,3200-<4500,167,0,0,6,19,0,9,11,108,0,0,0,14,0,0,0
w,>60,ja,ledig,nein,Samstag,10-12 Uhr,< 10 km,1000-<2000,108,0,0,0,9,0,7,41,0,0,18,0,18,15,0,0
w,18-30,nein,ledig,nein,Samstag,12-14 Uhr,10 - 25 km,1000-<2000,62,0,0,0,0,0,0,0,35,0,0,0,0,27,0,0
w,41-50,ja,ledig,nein,Samstag,>17 Uhr,< 10 km,<1000,209,0,0,0,9,0,0,105,0,45,50,0,0,0,0,0
m,>60,ja,Partnerschaft,nein,Mittwoch,<10 Uhr,> 25 km,2000-<3200,94,13,0,0,10,0,0,0,0,0,0,0,59,0,0,12
m,18-30,ja,ledig,nein,Donnerstag,>17 Uhr,10 - 25 km,2000-<3200,242,55,0,0,0,0,17,0,12,21,0,2,40,0,90,5
w,18-30,ja,ledig,nein,Mittwoch,10-12 Uhr,< 10 km,<1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
w,51-60,nein,ledig,ja,Samstag,10-12 Uhr,< 10 km,<1000,88,0,0,12,13,0,13,8,0,19,0,12,11,0,0,0
w,31-40,nein,Partnerschaft,nein,Montag,12-14 Uhr,> 25 km,3200-<4500,30,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0
m,18-30,ja,Partnerschaft,nein,Samstag,12-14 Uhr,10 - 25 km,<1000,347,7,0,0,12,0,1,45,234,15,0,0,33,0,0,0
w,>60,nein,ledig,nein,Samstag,<10 Uhr,< 10 km,1000-<2000,561,0,0,0,18,91,1,0,189,104,0,0,23,0,0,135
m,51-60,nein,Partnerschaft,ja,Donnerstag,10-12 Uhr,10 - 25 km,1000-<2000,74,10,0,0,42,0,0,0,0,0,9,0,0,0,0,13
w,41-50,nein,ledig,ja,Mittwoch,12-14 Uhr,10 - 25 km,1000-<2000,260,36,0,0,0,0,80,0,0,144,0,0,0,0,0,0
