@relation outputtt-weka.filters.unsupervised.attribute.NumericCleaner-min1.0-min-defaultNaN-max1.7976931348623157E308-max-default1.7976931348623157E308-closeto0.0-closeto-default0.0-closeto-tolerance1.0E-6-Rfirst-last-decimals-1

@attribute Geschlecht {w,m}
@attribute Alter {>60,18-30,41-50,31-40,51-60}
@attribute Kinder {nein,ja}
@attribute Familienstand {ledig,Partnerschaft}
@attribute Berufstaetig {nein,ja}
@attribute Einkaufstag {Montag,Samstag,Donnerstag,Mittwoch,Freitag,Dienstag}
@attribute Einkaufsuhrzeit {'<10 Uhr','14-17 Uhr','10-12 Uhr','>17 Uhr','12-14 Uhr'}
@attribute Wohnort {'< 10 km','10 - 25 km','> 25 km'}
@attribute Haushaltsnettoeinkommen {<1000,1000-<2000,3200-<4500,2000-<3200,>4500}
@attribute Einkaufssumme numeric
@attribute Fertiggerichte numeric
@attribute Tiefkuehlware numeric
@attribute Milchprodukte numeric
@attribute Backwaren numeric
@attribute Obst/Gemuese numeric
@attribute Spirituosen numeric
@attribute Tiernahrung numeric
@attribute Bier numeric
@attribute Frischfleisch numeric
@attribute Drogerieartikel numeric
@attribute Konserven numeric
@attribute Kaffee/Tee numeric
@attribute Suessigkeiten numeric
@attribute Wurstwaren numeric
@attribute Schreibwaren numeric

@data
m,>60,nein,ledig,nein,Donnerstag,'<10 Uhr','< 10 km',1000-<2000,270,15,?,?,6,16,?,20,153,?,?,9,10,36,?,5
m,41-50,nein,ledig,ja,Samstag,'>17 Uhr','< 10 km',1000-<2000,23,11,?,?,?,?,?,?,?,?,?,?,?,?,?,12
w,18-30,ja,ledig,ja,Donnerstag,'<10 Uhr','10 - 25 km',3200-<4500,294,?,?,?,44,?,108,?,36,?,15,10,72,9,?,?
w,>60,nein,Partnerschaft,nein,Donnerstag,'<10 Uhr','< 10 km',<1000,348,?,?,?,36,?,6,166,?,?,?,?,44,96,?,?
m,>60,nein,ledig,nein,Samstag,'14-17 Uhr','10 - 25 km',3200-<4500,141,1,?,?,62,18,?,?,?,?,?,6,4,?,?,50
w,>60,nein,ledig,nein,Montag,'14-17 Uhr','10 - 25 km',<1000,138,?,24,?,15,?,10,27,7,?,?,?,5,?,50,?
m,18-30,nein,ledig,nein,Montag,'<10 Uhr','< 10 km',2000-<3200,112,14,?,?,?,?,10,?,23,3,?,?,48,?,?,14
m,18-30,nein,ledig,nein,Montag,'12-14 Uhr','< 10 km',<1000,265,7,?,?,18,?,20,?,2,19,?,?,96,96,?,7
w,18-30,nein,ledig,ja,Mittwoch,'>17 Uhr','10 - 25 km',1000-<2000,262,30,?,?,8,?,19,57,19,?,9,?,120,?,?,?
m,18-30,nein,ledig,ja,Samstag,'12-14 Uhr','10 - 25 km',>4500,310,5,?,?,18,?,8,?,19,112,?,?,?,?,126,22
w,>60,nein,Partnerschaft,nein,Montag,'<10 Uhr','10 - 25 km',2000-<3200,330,?,6,?,26,40,13,6,144,?,?,?,30,?,?,65
w,18-30,nein,ledig,ja,Donnerstag,'10-12 Uhr','< 10 km',3200-<4500,233,18,?,?,?,?,?,?,?,?,?,?,176,?,39,?
w,18-30,ja,ledig,ja,Samstag,'10-12 Uhr','10 - 25 km',2000-<3200,51,?,?,27,?,24,?,?,?,?,?,?,?,?,?,?
w,41-50,nein,Partnerschaft,nein,Montag,'10-12 Uhr','10 - 25 km',1000-<2000,29,?,?,?,4,?,?,?,25,?,?,?,?,?,?,?
w,18-30,nein,Partnerschaft,ja,Samstag,'14-17 Uhr','10 - 25 km',<1000,108,?,48,?,?,?,?,?,?,60,?,?,?,?,?,?
w,>60,nein,Partnerschaft,nein,Samstag,'<10 Uhr','< 10 km',>4500,187,?,?,16,35,?,13,31,?,48,?,8,30,?,6,?
w,>60,ja,Partnerschaft,nein,Donnerstag,'<10 Uhr','< 10 km',<1000,183,2,?,?,45,77,7,38,?,?,?,?,14,?,?,?
m,>60,nein,ledig,nein,Samstag,'<10 Uhr','< 10 km',3200-<4500,403,11,48,?,?,20,?,52,84,?,?,27,52,84,?,25
w,41-50,nein,ledig,nein,Donnerstag,'>17 Uhr','< 10 km',1000-<2000,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
m,18-30,ja,ledig,ja,Samstag,'14-17 Uhr','< 10 km',1000-<2000,197,29,20,?,?,?,92,?,13,19,?,?,?,18,?,6
w,>60,ja,ledig,nein,Freitag,'12-14 Uhr','< 10 km',2000-<3200,83,?,?,?,3,?,11,12,?,?,36,?,21,?,?,?
w,>60,ja,Partnerschaft,nein,Donnerstag,'<10 Uhr','< 10 km',<1000,129,?,?,10,31,?,6,1,?,78,?,?,3,?,?,?
w,41-50,nein,Partnerschaft,nein,Samstag,'12-14 Uhr','< 10 km',<1000,83,?,?,?,20,?,?,?,33,?,30,?,?,?,?,?
w,31-40,nein,ledig,nein,Donnerstag,'12-14 Uhr','< 10 km',1000-<2000,48,?,?,10,?,?,?,?,?,38,?,?,?,?,?,?
w,18-30,nein,ledig,ja,Samstag,'>17 Uhr','< 10 km',<1000,118,?,?,?,?,?,?,8,?,24,16,?,?,70,?,?
m,>60,nein,ledig,nein,Samstag,'10-12 Uhr','< 10 km',>4500,223,31,24,?,18,?,?,?,120,?,28,?,?,?,?,2
w,>60,ja,ledig,nein,Donnerstag,'10-12 Uhr','< 10 km',3200-<4500,205,20,?,?,40,?,35,77,?,?,14,?,19,?,?,?
w,>60,ja,ledig,nein,Mittwoch,'<10 Uhr','< 10 km',>4500,222,6,?,6,6,?,1,17,36,?,?,?,33,117,?,?
w,41-50,ja,Partnerschaft,nein,Samstag,'14-17 Uhr','10 - 25 km',1000-<2000,2,?,?,?,?,?,?,?,?,?,?,?,?,2,?,?
m,>60,nein,ledig,nein,Montag,'<10 Uhr','> 25 km',1000-<2000,145,7,?,?,52,10,?,?,?,?,?,?,7,?,?,69
w,18-30,ja,Partnerschaft,ja,Dienstag,'10-12 Uhr','< 10 km',<1000,86,10,?,?,?,?,?,?,?,?,6,?,?,70,?,?
w,18-30,ja,ledig,ja,Montag,'>17 Uhr','< 10 km',>4500,72,?,?,?,?,?,72,?,?,?,?,?,?,?,?,?
m,18-30,ja,ledig,ja,Samstag,'<10 Uhr','> 25 km',2000-<3200,96,14,6,?,?,?,15,?,17,30,?,?,?,?,?,14
w,>60,nein,ledig,ja,Montag,'<10 Uhr','< 10 km',<1000,290,?,?,3,36,70,11,36,?,?,16,21,21,?,76,?
w,>60,nein,ledig,nein,Freitag,'<10 Uhr','< 10 km',2000-<3200,263,?,?,?,28,?,5,6,74,?,?,?,14,?,136,?
w,>60,ja,ledig,nein,Samstag,'10-12 Uhr','10 - 25 km',1000-<2000,360,?,?,?,15,?,84,59,?,90,?,36,20,56,?,?
w,>60,nein,ledig,nein,Freitag,'<10 Uhr','10 - 25 km',>4500,136,?,2,?,34,?,6,27,?,44,?,?,23,?,?,?
m,>60,ja,Partnerschaft,nein,Samstag,'<10 Uhr','10 - 25 km',1000-<2000,139,9,?,?,18,?,?,?,28,?,?,?,10,?,65,9
m,18-30,ja,ledig,ja,Samstag,'10-12 Uhr','< 10 km',>4500,104,31,8,?,16,?,5,?,5,8,18,?,?,?,?,13
m,18-30,nein,ledig,nein,Samstag,'10-12 Uhr','< 10 km',1000-<2000,152,8,?,12,?,?,5,?,72,14,28,?,?,?,?,13
m,51-60,nein,ledig,nein,Samstag,'12-14 Uhr','< 10 km',3200-<4500,28,1,?,?,9,?,?,?,?,?,?,?,6,?,?,12
w,18-30,ja,ledig,nein,Mittwoch,'10-12 Uhr','10 - 25 km',1000-<2000,284,?,?,?,21,?,?,65,?,161,28,9,?,?,?,?
m,18-30,nein,ledig,nein,Samstag,'>17 Uhr','< 10 km',<1000,301,5,48,?,?,?,8,42,1,20,?,?,84,88,?,5
w,51-60,ja,ledig,ja,Donnerstag,'14-17 Uhr','< 10 km',2000-<3200,187,12,?,?,15,?,31,26,96,?,?,?,7,?,?,?
m,18-30,nein,ledig,nein,Samstag,'>17 Uhr','< 10 km',2000-<3200,162,2,4,?,?,6,4,?,51,13,?,14,?,56,?,12
w,41-50,nein,Partnerschaft,nein,Donnerstag,'>17 Uhr','> 25 km',<1000,34,?,?,?,?,?,?,?,?,34,?,?,?,?,?,?
m,18-30,nein,ledig,nein,Samstag,'14-17 Uhr','10 - 25 km',<1000,278,11,?,10,?,?,117,?,113,13,?,?,?,?,?,14
m,18-30,nein,ledig,ja,Freitag,'<10 Uhr','10 - 25 km',<1000,176,6,?,?,?,?,?,?,9,5,?,?,49,?,48,59
w,41-50,nein,ledig,nein,Montag,'10-12 Uhr','10 - 25 km',3200-<4500,162,?,?,?,63,?,72,?,?,?,?,?,27,?,?,?
m,18-30,nein,ledig,nein,Samstag,'10-12 Uhr','10 - 25 km',>4500,243,10,?,?,42,?,3,?,97,17,?,?,?,55,?,19
m,18-30,nein,Partnerschaft,nein,Samstag,'>17 Uhr','< 10 km',>4500,65,2,3,2,?,?,7,?,15,8,15,?,?,?,?,13
w,>60,nein,ledig,nein,Montag,'<10 Uhr','< 10 km',1000-<2000,120,?,?,?,19,?,13,42,?,?,?,21,25,?,?,?
w,18-30,ja,ledig,ja,Dienstag,'<10 Uhr','< 10 km',1000-<2000,4,?,?,?,4,?,?,?,?,?,?,?,?,?,?,?
m,>60,nein,ledig,nein,Samstag,'14-17 Uhr','> 25 km',<1000,177,14,?,?,9,?,22,?,?,26,?,?,1,56,42,7
w,>60,ja,Partnerschaft,nein,Samstag,'10-12 Uhr','10 - 25 km',3200-<4500,170,?,3,?,26,?,3,18,?,108,?,?,12,?,?,?
w,>60,nein,Partnerschaft,nein,Samstag,'10-12 Uhr','< 10 km',>4500,140,?,?,?,24,?,10,13,?,90,?,?,3,?,?,?
m,18-30,ja,Partnerschaft,ja,Freitag,'12-14 Uhr','< 10 km',2000-<3200,143,7,?,?,?,?,11,?,48,21,45,?,?,?,?,11
w,>60,nein,ledig,nein,Montag,'10-12 Uhr','10 - 25 km',<1000,327,?,?,?,27,?,7,50,?,76,?,6,30,91,?,40
m,>60,nein,ledig,nein,Samstag,'<10 Uhr','> 25 km',<1000,373,1,99,?,15,?,?,?,100,42,45,?,?,?,70,1
m,18-30,nein,ledig,ja,Samstag,'>17 Uhr','10 - 25 km',1000-<2000,286,9,18,5,54,?,14,?,4,158,15,?,?,?,?,9
w,41-50,ja,Partnerschaft,ja,Donnerstag,'12-14 Uhr','> 25 km',<1000,150,?,?,?,8,?,?,72,?,?,?,?,?,?,70,?
w,18-30,nein,ledig,ja,Samstag,'14-17 Uhr','< 10 km',1000-<2000,252,?,?,?,?,?,?,54,198,?,?,?,?,?,?,?
m,18-30,ja,ledig,nein,Samstag,'>17 Uhr','> 25 km',>4500,439,7,?,?,21,?,41,?,150,187,4,15,?,9,?,5
w,18-30,nein,ledig,nein,Donnerstag,'12-14 Uhr','10 - 25 km',<1000,146,?,?,?,56,?,?,?,?,?,30,?,?,?,?,60
m,18-30,ja,Partnerschaft,nein,Samstag,'10-12 Uhr','10 - 25 km',1000-<2000,140,3,?,?,?,?,5,70,13,3,9,?,?,28,?,9
m,31-40,nein,ledig,nein,Samstag,'>17 Uhr','< 10 km',1000-<2000,107,4,30,3,25,?,?,?,?,?,6,14,?,?,24,1
m,18-30,nein,ledig,nein,Samstag,'14-17 Uhr','< 10 km',1000-<2000,300,5,24,24,?,49,19,81,18,46,?,?,?,33,?,1
m,18-30,nein,ledig,ja,Samstag,'>17 Uhr','< 10 km',1000-<2000,151,14,?,5,?,66,6,?,12,40,?,?,?,?,?,8
m,18-30,ja,ledig,ja,Dienstag,'10-12 Uhr','10 - 25 km',>4500,405,30,42,?,18,35,3,?,110,149,?,?,?,8,?,10
m,18-30,nein,Partnerschaft,nein,Samstag,'12-14 Uhr','10 - 25 km',3200-<4500,404,13,15,?,?,?,5,?,140,26,?,?,108,20,65,12
m,51-60,nein,ledig,nein,Donnerstag,'>17 Uhr','10 - 25 km',>4500,117,5,?,?,?,30,?,68,?,?,?,?,?,?,?,14
m,18-30,nein,Partnerschaft,ja,Donnerstag,'14-17 Uhr','10 - 25 km',2000-<3200,207,1,?,?,15,?,165,?,?,3,?,?,18,?,?,5
m,31-40,nein,ledig,ja,Samstag,'10-12 Uhr','< 10 km',3200-<4500,196,14,?,2,?,?,?,?,140,?,?,?,?,?,28,12
m,18-30,nein,ledig,nein,Samstag,'>17 Uhr','10 - 25 km',>4500,143,13,?,?,?,?,14,?,5,21,?,?,?,?,90,?
m,18-30,nein,ledig,ja,Samstag,'>17 Uhr','> 25 km',3200-<4500,220,13,?,?,?,?,6,?,156,4,25,?,?,8,?,8
w,51-60,nein,Partnerschaft,nein,Samstag,'<10 Uhr','< 10 km',1000-<2000,281,?,45,?,17,?,2,18,145,42,?,?,12,?,?,?
m,>60,nein,ledig,nein,Samstag,'10-12 Uhr','< 10 km',3200-<4500,112,2,9,?,15,?,?,?,8,60,2,?,4,?,?,12
w,31-40,nein,Partnerschaft,nein,Donnerstag,'<10 Uhr','10 - 25 km',>4500,118,?,?,?,32,?,?,?,?,?,?,?,60,?,?,26
w,18-30,ja,Partnerschaft,ja,Samstag,'10-12 Uhr','< 10 km',2000-<3200,96,?,?,?,?,?,?,?,84,?,?,?,?,?,?,12
m,18-30,nein,ledig,nein,Samstag,'<10 Uhr','> 25 km',1000-<2000,148,10,36,?,?,?,20,?,17,12,?,?,?,48,?,5
m,41-50,ja,ledig,ja,Dienstag,'>17 Uhr','< 10 km',2000-<3200,117,13,?,?,40,?,?,?,56,?,?,?,?,?,?,8
m,41-50,ja,ledig,nein,Freitag,'12-14 Uhr','< 10 km',3200-<4500,351,?,?,?,?,6,?,90,85,153,?,?,14,?,?,3
w,>60,nein,Partnerschaft,nein,Mittwoch,'<10 Uhr','< 10 km',1000-<2000,355,?,?,?,45,?,62,140,?,100,?,?,8,?,?,?
w,>60,nein,Partnerschaft,nein,Montag,'10-12 Uhr','< 10 km',1000-<2000,159,?,16,21,92,?,?,9,?,?,?,?,15,6,?,?
w,41-50,nein,ledig,ja,Montag,'12-14 Uhr','10 - 25 km',>4500,21,?,?,21,?,?,?,?,?,?,?,?,?,?,?,?
w,18-30,nein,ledig,nein,Donnerstag,'>17 Uhr','< 10 km',3200-<4500,198,?,?,?,?,?,70,?,8,30,9,?,?,81,?,?
m,18-30,nein,ledig,nein,Dienstag,'12-14 Uhr','> 25 km',3200-<4500,224,11,?,18,42,?,21,24,9,16,?,28,30,12,?,13
m,18-30,nein,ledig,nein,Samstag,'12-14 Uhr','10 - 25 km',1000-<2000,215,28,42,?,8,?,15,81,12,4,?,20,?,?,?,5
m,51-60,nein,ledig,nein,Mittwoch,'<10 Uhr','10 - 25 km',2000-<3200,197,12,?,?,48,?,?,?,?,13,?,4,14,20,?,86
w,31-40,nein,Partnerschaft,nein,Donnerstag,'12-14 Uhr','< 10 km',3200-<4500,88,?,70,?,18,?,?,?,?,?,?,?,?,?,?,?
m,18-30,ja,ledig,nein,Samstag,'<10 Uhr','10 - 25 km',<1000,173,12,?,?,54,?,9,?,8,11,48,?,?,4,17,10
w,>60,nein,Partnerschaft,nein,Donnerstag,'14-17 Uhr','< 10 km',2000-<3200,258,10,?,?,24,?,8,2,196,?,?,?,14,4,?,?
w,51-60,ja,Partnerschaft,nein,Donnerstag,'10-12 Uhr','< 10 km',<1000,598,32,?,?,10,?,1,2,264,200,?,?,17,72,?,?
w,41-50,nein,ledig,nein,Freitag,'>17 Uhr','> 25 km',>4500,121,?,30,?,?,?,?,91,?,?,?,?,?,?,?,?
w,41-50,nein,ledig,nein,Donnerstag,'10-12 Uhr','10 - 25 km',>4500,76,?,?,8,?,?,?,33,?,?,?,?,?,35,?,?
w,>60,nein,ledig,nein,Donnerstag,'10-12 Uhr','10 - 25 km',<1000,155,?,?,15,23,55,14,29,?,?,?,?,19,?,?,?
w,>60,ja,ledig,nein,Montag,'10-12 Uhr','< 10 km',<1000,210,8,?,?,109,?,?,2,?,?,7,?,84,?,?,?
m,>60,nein,ledig,nein,Freitag,'<10 Uhr','< 10 km',2000-<3200,247,?,?,?,4,8,?,?,?,?,54,?,3,18,?,160
m,51-60,nein,ledig,ja,Samstag,'>17 Uhr','< 10 km',3200-<4500,14,4,?,?,?,?,?,10,?,?,?,?,?,?,?,?
m,18-30,nein,ledig,ja,Samstag,'>17 Uhr','10 - 25 km',1000-<2000,74,6,?,?,?,?,6,?,5,12,15,18,?,?,?,12
m,18-30,nein,Partnerschaft,nein,Samstag,'10-12 Uhr','> 25 km',2000-<3200,229,8,?,6,?,?,15,?,88,8,?,?,?,90,?,14
m,18-30,nein,ledig,nein,Mittwoch,'10-12 Uhr','< 10 km',3200-<4500,72,7,5,?,?,?,20,?,14,17,?,?,?,?,?,9
w,18-30,nein,ledig,nein,Montag,'<10 Uhr','> 25 km',1000-<2000,216,?,35,?,32,?,104,?,?,45,?,?,?,?,?,?
m,18-30,ja,ledig,nein,Dienstag,'>17 Uhr','10 - 25 km',2000-<3200,170,12,?,?,?,?,13,?,2,2,28,?,?,108,?,5
w,>60,nein,ledig,nein,Samstag,'<10 Uhr','> 25 km',3200-<4500,290,15,?,30,19,?,11,79,?,?,?,6,117,?,13,?
w,>60,nein,Partnerschaft,nein,Samstag,'14-17 Uhr','< 10 km',1000-<2000,77,?,?,2,22,?,7,20,?,?,?,?,26,?,?,?
w,>60,ja,ledig,nein,Mittwoch,'<10 Uhr','10 - 25 km',1000-<2000,109,?,?,14,12,?,19,44,?,?,?,?,20,?,?,?
w,51-60,nein,ledig,ja,Donnerstag,'12-14 Uhr','< 10 km',2000-<3200,61,?,?,?,8,?,1,11,?,?,32,?,9,?,?,?
w,51-60,ja,Partnerschaft,ja,Freitag,'12-14 Uhr','10 - 25 km',<1000,336,?,?,15,10,?,9,83,75,?,?,?,18,21,?,105
w,18-30,ja,ledig,nein,Samstag,'10-12 Uhr','10 - 25 km',<1000,161,?,66,?,?,?,?,?,?,?,?,?,80,15,?,?
m,41-50,nein,ledig,ja,Samstag,'10-12 Uhr','10 - 25 km',3200-<4500,45,8,?,?,?,?,17,?,?,?,6,?,?,?,?,14
w,>60,ja,ledig,nein,Montag,'<10 Uhr','< 10 km',3200-<4500,420,?,?,3,25,?,10,52,198,72,?,?,30,30,?,?
m,18-30,ja,ledig,nein,Samstag,'>17 Uhr','< 10 km',3200-<4500,251,5,?,?,?,?,19,60,10,14,?,?,?,44,90,9
m,18-30,nein,Partnerschaft,nein,Samstag,'<10 Uhr','10 - 25 km',<1000,119,12,?,15,42,?,8,?,15,20,?,?,?,?,?,7
w,>60,nein,Partnerschaft,ja,Donnerstag,'<10 Uhr','10 - 25 km',>4500,254,?,?,24,11,?,2,33,?,?,?,12,25,?,?,147
w,51-60,ja,Partnerschaft,nein,Donnerstag,'<10 Uhr','< 10 km',3200-<4500,224,?,48,?,18,?,98,18,?,14,?,18,10,?,?,?
m,31-40,nein,ledig,nein,Samstag,'>17 Uhr','< 10 km',3200-<4500,44,10,?,?,?,?,?,11,?,?,16,?,?,?,?,7
m,18-30,nein,ledig,ja,Samstag,'12-14 Uhr','< 10 km',2000-<3200,245,?,6,3,36,64,20,?,14,83,6,?,?,?,?,13
w,>60,ja,ledig,nein,Samstag,'<10 Uhr','< 10 km',<1000,154,35,80,?,16,?,2,11,?,?,?,?,10,?,?,?
m,18-30,ja,ledig,nein,Montag,'10-12 Uhr','> 25 km',3200-<4500,544,24,64,5,?,72,20,21,17,192,4,14,?,64,40,7
m,31-40,nein,ledig,ja,Samstag,'<10 Uhr','< 10 km',3200-<4500,49,13,?,?,?,?,?,?,?,?,?,27,?,?,?,9
m,18-30,nein,Partnerschaft,nein,Samstag,'>17 Uhr','10 - 25 km',1000-<2000,135,12,?,?,?,?,6,?,4,15,?,?,?,91,?,7
m,41-50,ja,ledig,nein,Samstag,'14-17 Uhr','10 - 25 km',<1000,188,7,?,?,14,?,?,?,34,?,?,?,?,102,17,14
w,18-30,ja,ledig,ja,Samstag,'10-12 Uhr','< 10 km',3200-<4500,123,?,?,?,4,?,?,119,?,?,?,?,?,?,?,?
w,18-30,nein,Partnerschaft,nein,Donnerstag,'14-17 Uhr','< 10 km',1000-<2000,96,?,?,?,?,?,?,?,64,?,?,?,?,?,?,32
w,41-50,nein,Partnerschaft,ja,Montag,'>17 Uhr','10 - 25 km',>4500,245,?,?,?,12,?,102,90,?,?,?,?,?,13,?,28
w,18-30,ja,ledig,ja,Freitag,'<10 Uhr','10 - 25 km',<1000,316,6,?,?,?,?,?,?,?,154,?,?,?,12,144,?
m,>60,nein,ledig,nein,Samstag,'10-12 Uhr','< 10 km',<1000,132,3,?,?,8,?,?,?,?,81,?,12,18,?,?,10
w,>60,nein,Partnerschaft,nein,Mittwoch,'10-12 Uhr','10 - 25 km',1000-<2000,249,?,?,?,34,?,11,80,99,?,?,?,25,?,?,?
m,18-30,nein,ledig,nein,Donnerstag,'<10 Uhr','10 - 25 km',2000-<3200,362,25,?,?,32,20,96,?,13,65,?,?,39,32,34,6
m,18-30,nein,Partnerschaft,nein,Donnerstag,'10-12 Uhr','> 25 km',1000-<2000,336,28,?,?,?,?,11,?,257,19,16,?,?,?,?,5
m,18-30,nein,ledig,ja,Samstag,'>17 Uhr','10 - 25 km',1000-<2000,61,11,?,?,?,?,6,20,1,7,?,15,?,?,?,1
w,41-50,nein,ledig,nein,Donnerstag,'>17 Uhr','< 10 km',3200-<4500,422,?,?,?,18,?,?,?,369,?,?,?,?,35,?,?
w,>60,nein,Partnerschaft,nein,Samstag,'<10 Uhr','10 - 25 km',3200-<4500,118,?,?,?,39,?,7,48,?,?,?,8,16,?,?,?
w,>60,ja,ledig,nein,Freitag,'<10 Uhr','> 25 km',1000-<2000,377,?,90,?,25,30,10,91,88,?,?,?,15,?,?,28
m,>60,ja,Partnerschaft,ja,Samstag,'<10 Uhr','< 10 km',3200-<4500,91,5,?,?,19,?,?,?,44,?,?,?,19,?,?,4
w,>60,ja,ledig,nein,Samstag,'<10 Uhr','< 10 km',1000-<2000,411,?,?,14,17,?,4,15,84,248,9,?,20,?,?,?
w,51-60,nein,ledig,nein,Samstag,'<10 Uhr','< 10 km',2000-<3200,124,?,36,?,18,42,10,8,?,?,?,?,10,?,?,?
w,51-60,nein,ledig,nein,Donnerstag,'14-17 Uhr','< 10 km',3200-<4500,296,?,?,?,8,?,161,19,96,?,?,?,12,?,?,?
w,31-40,ja,Partnerschaft,nein,Montag,'10-12 Uhr','< 10 km',1000-<2000,474,?,?,?,?,?,?,?,95,208,?,?,171,?,?,?
w,18-30,nein,Partnerschaft,nein,Donnerstag,'>17 Uhr','< 10 km',<1000,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
m,41-50,nein,ledig,nein,Dienstag,'<10 Uhr','< 10 km',<1000,166,1,63,?,16,?,?,?,?,?,42,?,?,?,?,44
w,>60,nein,ledig,nein,Montag,'10-12 Uhr','< 10 km',1000-<2000,226,?,?,?,9,?,2,13,?,98,?,?,26,36,?,42
w,>60,nein,ledig,nein,Mittwoch,'10-12 Uhr','< 10 km',<1000,383,?,?,?,34,?,13,115,24,?,?,?,89,?,72,36
w,18-30,nein,ledig,ja,Freitag,'10-12 Uhr','< 10 km',1000-<2000,232,?,?,?,56,?,?,42,?,?,7,4,?,35,88,?
w,51-60,ja,ledig,nein,Freitag,'<10 Uhr','10 - 25 km',>4500,107,?,?,?,14,50,12,17,?,?,?,?,14,?,?,?
w,41-50,nein,ledig,nein,Dienstag,'10-12 Uhr','< 10 km',<1000,35,?,?,?,?,?,?,?,?,?,7,?,?,?,?,28
m,18-30,nein,ledig,nein,Samstag,'<10 Uhr','10 - 25 km',2000-<3200,144,4,?,?,8,?,8,?,9,8,?,?,?,39,?,68
w,>60,nein,ledig,ja,Donnerstag,'<10 Uhr','< 10 km',<1000,265,?,?,?,31,?,6,124,?,54,?,?,14,36,?,?
w,51-60,nein,Partnerschaft,nein,Samstag,'14-17 Uhr','10 - 25 km',>4500,115,6,?,?,13,?,10,6,?,?,?,?,8,72,?,?
w,18-30,nein,ledig,nein,Samstag,'10-12 Uhr','< 10 km',<1000,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
m,>60,nein,ledig,nein,Samstag,'<10 Uhr','10 - 25 km',2000-<3200,109,10,?,?,33,?,?,?,?,?,?,?,15,32,8,11
m,18-30,nein,ledig,ja,Dienstag,'<10 Uhr','10 - 25 km',<1000,277,11,?,?,?,?,11,?,171,11,?,?,?,60,?,13
w,18-30,nein,Partnerschaft,ja,Montag,'>17 Uhr','< 10 km',3200-<4500,27,?,?,?,27,?,?,?,?,?,?,?,?,?,?,?
w,>60,nein,ledig,nein,Donnerstag,'12-14 Uhr','10 - 25 km',1000-<2000,329,12,?,?,16,?,7,7,119,?,36,?,132,?,?,?
m,18-30,ja,Partnerschaft,ja,Freitag,'14-17 Uhr','< 10 km',1000-<2000,201,4,3,?,?,?,17,20,133,12,12,?,?,?,?,?
m,18-30,ja,ledig,ja,Samstag,'14-17 Uhr','10 - 25 km',1000-<2000,200,?,?,?,30,?,3,?,12,12,?,?,14,?,126,3
w,>60,nein,Partnerschaft,nein,Samstag,'<10 Uhr','10 - 25 km',>4500,238,?,1,?,74,?,11,25,?,?,?,?,11,102,14,?
w,31-40,nein,ledig,nein,Samstag,'<10 Uhr','10 - 25 km',2000-<3200,110,?,?,?,?,?,?,?,?,?,?,?,?,68,10,32
w,18-30,nein,ledig,ja,Samstag,'10-12 Uhr','10 - 25 km',1000-<2000,18,?,18,?,?,?,?,?,?,?,?,?,?,?,?,?
m,>60,nein,Partnerschaft,ja,Samstag,'<10 Uhr','10 - 25 km',<1000,111,13,64,?,6,?,?,?,?,?,?,?,19,?,?,9
m,31-40,ja,ledig,ja,Samstag,'12-14 Uhr','< 10 km',3200-<4500,96,5,?,21,16,27,?,7,?,?,?,9,?,?,?,11
w,41-50,nein,ledig,ja,Mittwoch,'<10 Uhr','< 10 km',<1000,24,?,?,24,?,?,?,?,?,?,?,?,?,?,?,?
w,>60,nein,Partnerschaft,nein,Donnerstag,'10-12 Uhr','10 - 25 km',1000-<2000,522,?,81,?,11,?,88,66,168,36,?,12,60,?,?,?
w,>60,nein,ledig,nein,Donnerstag,'<10 Uhr','< 10 km',1000-<2000,209,?,?,?,21,?,2,25,6,?,36,?,31,?,88,?
w,41-50,nein,ledig,nein,Donnerstag,'12-14 Uhr','< 10 km',1000-<2000,164,?,?,?,?,?,?,36,120,?,8,?,?,?,?,?
w,41-50,nein,ledig,ja,Montag,'14-17 Uhr','< 10 km',3200-<4500,220,6,?,?,?,?,?,42,?,119,48,?,?,5,?,?
m,41-50,ja,ledig,nein,Samstag,'>17 Uhr','10 - 25 km',1000-<2000,201,30,8,?,?,12,?,?,147,?,?,?,?,?,?,4
m,41-50,ja,Partnerschaft,nein,Samstag,'14-17 Uhr','10 - 25 km',2000-<3200,327,2,?,9,?,20,?,?,90,153,18,?,?,28,?,7
m,>60,nein,ledig,nein,Samstag,'10-12 Uhr','10 - 25 km',1000-<2000,69,6,?,?,2,?,?,?,?,36,?,?,19,?,?,6
w,41-50,nein,ledig,ja,Montag,'10-12 Uhr','< 10 km',1000-<2000,152,14,?,?,?,?,?,?,?,?,9,?,?,39,90,?
w,18-30,nein,ledig,ja,Donnerstag,'>17 Uhr','10 - 25 km',1000-<2000,396,?,8,20,48,77,33,18,162,?,12,?,?,?,?,18
w,18-30,ja,Partnerschaft,ja,Samstag,'12-14 Uhr','< 10 km',3200-<4500,175,?,?,35,?,?,?,140,?,?,?,?,?,?,?,?
w,51-60,nein,ledig,ja,Freitag,'>17 Uhr','< 10 km',2000-<3200,98,?,?,?,19,?,2,77,?,?,?,?,?,?,?,?
